iteration,cost,grad_norm
1,10.818936520810185,4.651652721519564
2,11.513851650453784,4.605136194304368
3,12.250022723152169,4.777270657507134
4,12.535282517376855,4.951120020272806
5,12.53431071082396,5.054629871870735
6,12.391543580122843,5.08833687094324
7,12.185253265712138,5.0736824762802515
8,11.953385977764516,5.030309876846403
9,11.713669586949853,4.971377100631689
10,11.670366387337223,4.904642385156307
11,11.454077354401832,4.643677050898977
12,11.189775610570367,4.477379647568373
13,9.980772609770291,4.38915022892988
14,9.67026792860704,4.233421244664299
15,9.149815107360121,4.153959418918905
16,8.99118515071427,4.015030010042557
17,8.831297715281101,3.9226366935338177
18,8.675259440365862,3.8630652706371635
19,8.524764826070045,3.8219201997611876
20,8.379596803213,3.789727394275134
21,8.239111500634193,3.7613101126265835
22,8.10272548283284,3.7340772042297345
23,7.970001285388776,3.7067874743183675
24,7.84062647451298,3.6788664620423908
25,7.714032550912089,3.6505732585138904
26,7.590609415408606,3.6207240199193964
27,7.470119912213734,3.5898451445374997
28,7.352419798120797,3.5581110573190657
29,7.236893729901931,3.526024210608453
30,7.124306960139435,3.49274425839409
31,7.014410748590597,3.458778564222426
32,6.90707554653986,3.424318519859396
33,6.802222809220982,3.389457313906701
34,6.698645799840645,3.3554101433933563
35,6.59813597009267,3.320090632559945
36,6.500227056100257,3.2843664799429297
37,6.404705949355546,3.248530221988743
38,6.311463582993339,3.212679773177555
39,6.220431220533364,3.17686443895764
40,6.131555369381555,3.14112473030121
41,6.044788274067994,3.10549936371214
42,5.960084401174046,3.0700248816521256
43,5.877399181676415,3.034734619500541
44,5.796688595656105,2.9996582007842973
45,5.717909068064839,2.964821486773887
46,5.641017476081846,2.9302467698636665
47,5.565971192930446,2.895953069659085
48,5.4927281398445835,2.861956458239424
49,5.421246835675429,2.8282703804531186
50,5.351486440482155,2.794905954735309
51,5.283406792127211,2.7618722490783414
52,5.216968435950765,2.7291765309216185
53,5.152132648008824,2.6968244915803887
54,5.088861452504343,2.6648204466541228
55,5.027117634072363,2.633167514199485
56,4.966864745561599,2.601867772566932
57,4.908067111913562,2.5709223997960713
58,4.850689830689343,2.5403317963976053
59,4.793876152666293,2.510871001061418
60,4.738920158581362,2.481016994543695
61,4.68548114293192,2.4513734290551845
62,4.633404680545951,2.4220996088231583
63,4.58261293747755,2.3932108922261595
64,4.533058068279412,2.3646931006178513
65,4.484703950937966,2.3365322877904755
66,4.437519265716974,2.308718869216128
67,4.3914749032082865,2.281246360021005
68,4.346542992148416,2.2541099013499415
69,4.302696529385982,2.2273053742878837
70,4.259909233676517,2.2008289627506015
71,4.218155482865177,2.17467695992964
72,4.177410282208091,2.1488456900291473
73,4.137649244338274,2.123331480541851
74,4.098848573596413,2.098130655453859
75,4.0609850520191575,2.0732395365932157
76,4.024036025992937,2.0486544478127495
77,3.9879793932238345,2.0243717198741065
78,3.952793589912436,2.0003876952110375
79,3.918457578108816,1.9766987322802707
80,3.884950833252004,1.9533012094191218
81,3.8522533319062666,1.9301915282109297
82,3.8203455397071844,1.907366116389809
83,3.789208399528518,1.8848214303259814
84,3.7588233198784557,1.8625539571345886
85,3.7291721635314556,1.8405602164492179
86,3.7002372363997997,1.818836761898484
87,3.6720012766472045,1.7973801823207378
88,3.6444474440453845,1.7761871027486078
89,3.6175593095732506,1.7552541851918915
90,3.5913208452574215,1.7345781292442572
91,3.5657164142519573,1.714155672536436
92,3.5407307611545673,1.6939835910560108
93,3.5163490025560415,1.674058699351567
94,3.4925566178192424,1.6543778506368898
95,3.469339440083713,1.6349379368089796
96,3.4466836474916818,1.6157358883919888
97,3.424575754631106,1.596768674417673
98,3.4030026041912707,1.5780333022516206
99,3.381951358826349,1.5595268173733474
100,3.361409493222345,1.5412463031173047
101,3.3413647863627647,1.5231888803809324
102,3.321805313988405,1.505351707305086
103,3.3027194412466785,1.4877319789314725
104,3.2840958155259155,1.4703269268410921
105,3.265923359470143,1.4531338187771699
106,3.248191264169926,1.4361499582555688
107,3.230888982524907,1.4193726841652852
108,3.214006222773753,1.402799370361253
109,3.1975329421873306,1.3864274252513893
110,3.1814593409209824,1.3702542913795288
111,3.1657758560218774,1.3542774450056716
112,3.150473155587514,1.3384943956847615
113,3.1355421330715076,1.3229026858450343
114,3.1209739017329245,1.3074998903668242
115,3.106759789225477,1.292283616162587
116,3.0928913323230107,1.2772515017587767
117,3.0793602717777873,1.2624012168801255
118,3.0661585473081594,1.2477304620367773
119,3.0530532576156437,1.2334456564924485
120,3.040401777178499,1.2191338418813442
121,3.0281104091756696,1.2049568362644276
122,3.016137956066765,1.1909559713532125
123,3.004464569902745,1.1771336907731518
124,2.9930786179472215,1.1634845953419541
125,2.9819716090258943,1.1500034878880598
126,2.971136303270111,1.1366864626906628
127,2.9605660163289342,1.1235305410754814
128,2.9502543626229456,1.1105332567080197
129,2.9401951590718416,1.0976924046938135
130,2.9303823875926085,1.0850059150673688
131,2.920810179239722,1.0724717939401691
132,2.911472806371016,1.0600880969908624
133,2.902364677815929,1.0478529174536997
134,2.893288590944992,1.0359435445534324
135,2.8842018315964455,1.0243329605000313
136,2.875591726408626,1.0125098188997135
137,2.866943605956574,1.0011200954931174
138,2.8587518957513653,0.9895551466800758
139,2.850854723078574,0.9780878429334013
140,2.8431864196090793,0.9667799880691057
141,2.835719688045889,0.9556307566608656
142,2.828441756879883,0.9446292527099795
143,2.821345265346837,0.9337667883494548
144,2.81442488835924,0.9230377780087662
145,2.8076761010765883,0.9124386179427463
146,2.8010947271606295,0.9019667462328843
147,2.794676772817036,0.8916201115509111
148,2.7884183652398606,0.8813969122728347
149,2.7823157293244822,0.871295476171434
150,2.776365178422986,0.8613142060200303
151,2.770563110222363,0.8514515545635615
152,2.7649060044529232,0.8417060123272121
153,2.7593904212160973,0.8320761010917231
154,2.7540129994938907,0.8225603699792201
155,2.748770455689262,0.8131573928407583
156,2.7436595821520564,0.8038657663667017
157,2.738677245682738,0.7946841086462415
158,2.733820386018561,0.7856110580329501
159,2.7290860143099733,0.7766452722321752
160,2.7244712115950547,0.7677854275551278
161,2.7199731272787404,0.7590302183006267
162,2.715588977622449,0.7503783562354884
