iteration,cost,grad_norm
1,1.4760889788112357,1.718190314727234
2,1.8143795892758088,1.7010084115799613
3,2.275959624003722,1.8923356390177306
4,2.2602892427988146,2.087544469155193
5,2.461282634182334,2.160152983608888
6,2.538188786879421,2.2764866415416862
7,2.5598724003246156,2.3475895556030193
8,2.5546281034717295,2.3799022067298337
9,2.535485265718868,2.3859855893441066
10,2.5093165261802293,2.3746878531421314
11,2.480042385065767,2.3518673238803975
12,2.4499601270874933,2.3215327275529805
13,2.420407689079531,2.2864993623510976
14,2.3915944667416054,2.2490847318034928
15,2.364837369739994,2.210284889579624
16,2.3400386563997833,2.170951387810625
17,2.317183292816536,2.131801342112039
18,2.2953829615777,2.0935085953812407
19,2.2760418260428112,2.0559995783474365
20,2.2586098695111665,2.0194716384917775
21,2.242880144901302,1.9840297854284275
22,2.22873123114783,1.9497033113493285
23,2.2142304280878395,1.9165180268515805
24,2.202502295211043,1.884239635347439
25,2.192430955008312,1.8530331674380496
26,2.1836861398178433,1.8228290215251675
27,2.1761358345186794,1.7935474975688812
28,2.169701382180752,1.765122183143888
29,2.1643209934757555,1.7374963599414102
30,2.159940202202228,1.7106195467535106
31,2.1565091226970847,1.684445962794419
32,2.1539814615436663,1.6589339192188328
33,2.1523140052761525,1.6340455074594407
34,2.151466258150612,1.609746343861083
35,2.15140014594122,1.5860053061514507
36,2.1520797626296186,1.5627942569573636
37,2.1534711517339966,1.5400877641685897
38,2.155542117495436,1.5178628283035718
39,2.158262061996119,1.4960986240855327
40,2.1616018446592027,1.4747762604828036
41,2.1655336609226676,1.453878561234008
42,2.1700309372433906,1.4333898663581712
43,2.1750682399535246,1.4132958541760807
44,2.180621195837362,1.3935833827813435
45,2.1866664226111605,1.374240349574236
46,2.193181467766194,1.3552555673206397
47,2.200144754476466,1.3366186551612134
48,2.205684657183503,1.318629752290413
49,2.213029346686048,1.3005872634990814
50,2.2211044629541004,1.282878663131149
51,2.229632512911569,1.2655164826503453
52,2.2385317383728927,1.2484762397451197
53,2.2477693347952354,1.231740455081922
54,2.2573251293232772,1.2152980901154304
55,2.2671824919816106,1.199141138681791
56,2.277326047209536,1.1832628616194567
57,2.287741097233687,1.1676570913505468
58,2.298413475082551,1.1523179837950064
59,2.3093295027768033,1.1372399293977618
60,2.3204759735381213,1.122417516023516
61,2.331840138586641,1.1078455082006917
62,2.34340969439886,1.0935188319220048
63,2.355172769840827,1.0794325619469394
64,2.3671179132706492,1.0655819107580085
65,2.3792340797553244,1.0519622188833386
66,2.3915106184981516,1.038568946419102
67,2.4039372605302063,1.025397665608082
68,2.4165041066936155,1.0124440543397484
69,2.4292016159302485,0.9997038904482807
70,2.4420205938816975,0.9871730466982606
71,2.454952181802003,0.9748474863614344
72,2.4679878457819266,0.9627232593009021
73,2.4811193662817486,0.9507964984907034
74,2.494338827968402,0.9390634169090045
75,2.5076386098518517,0.9275203047519408
76,2.5210113757150165,0.9161635269227967
77,2.5344500648310753,0.9049895207577555
