iteration,cost,grad_norm
1,9.530963464843941,4.365996670828768
2,9.592835007057364,4.322336704120479
3,9.734819203474178,4.452872486024152
4,9.827540244149455,4.571076147574025
5,9.897441497912098,4.622923134162847
6,9.902979583521462,4.721789793034635
7,9.819860276246194,4.821642745491115
8,9.684066708832134,4.957438562139984
9,9.58619814021455,4.999537343623914
10,9.468558104534337,5.027282708635677
11,9.324255024544282,5.042112266388139
12,9.158312726699283,5.041808528010127
13,8.977222497066677,5.027350828801555
14,8.786439726425526,5.001196316560031
15,8.590079175097188,4.965942161371709
16,8.391134491795295,4.923817501121639
17,8.190182654163966,4.876457709616443
18,7.991528139166652,4.825149835320197
19,7.795408029141419,4.7712570836731665
20,7.602391564138018,4.715471345814007
21,7.41193809823568,4.658286493077373
22,7.226273183328354,4.599990136562207
23,7.045094724380111,4.541121591985523
24,6.86844333508818,4.481908149474349
25,6.696402190936944,4.422523183751981
26,6.527928006118502,4.36359831720117
27,6.3649528061581915,4.304345792769797
28,6.20686982872702,4.245244999490532
29,6.05350157026246,4.186443973349554
30,5.904763801198581,4.128022205080909
31,5.760585529775943,4.070040536484403
32,5.620891279050716,4.012550014334641
33,5.485598443864649,3.9555937848723617
34,5.354618099548573,3.8992080487273375
35,5.22785640930368,3.8434229062607903
36,5.105215960021791,3.788263134105135
37,4.986596898406469,3.7337488735500792
38,4.8718978689295875,3.6798962300609417
39,4.76101678131026,3.6267177937645427
40,4.653851436316054,3.57422309259325
41,4.5503000346332545,3.5224189883949157
42,4.450261589162769,3.471310024363641
43,4.353636257364944,3.4208987304662193
44,4.260325607265469,3.3711858922671474
45,4.170232828324254,3.3221707876235493
46,4.083262896429858,3.273851395034583
47,3.999322700709487,3.2262245769096696
48,3.918321138559678,3.1792862406115883
49,3.840169184246224,3.133031479797906
50,3.764779935548544,3.087454698304249
51,3.6906701599107192,3.0428791428890793
52,3.6202044334534444,2.9985802528562093
53,3.5525134597634067,2.954944185463607
54,3.4873232091833595,2.9119878746326116
55,3.424508650036598,2.869689439797508
56,3.3639836614500127,2.82803196182704
57,3.3056734689241205,2.787003677467791
58,3.2495076507066742,2.7465950960208736
59,3.195418339590777,2.7067975071475345
60,3.1433397459597927,2.6676024236654987
61,3.093208014393226,2.6290014113250133
62,3.0449611613357277,2.5909860516358765
63,2.9985390303234114,2.5535479442911733
64,2.9538832497069643,2.5166787189415607
65,2.9109371899009253,2.480370047622207
66,2.8696459199756816,2.444613655760241
67,2.829956163912614,2.4094013315128633
68,2.7918162568454,2.374724933600952
69,2.755176101536676,2.3405763978517076
70,2.7199871252746814,2.3069477426369667
71,2.686202237327964,2.2738310733616847
72,2.653775787062864,2.2412185861316813
73,2.6226635228037565,2.2091025707105345
74,2.592822551496833,2.1774754128604847
75,2.5642112992229107,2.1463295961498363
76,2.536789472592301,2.1156577032988717
77,2.5105180210445757,2.085452417127186
78,2.485359100067618,2.0557065211574077
79,2.461276035343479,2.02641289992331
80,2.438233287822788,1.9975645390241645
81,2.416196419724849,1.9691545249618339
82,2.3951320614567146,1.9411760447923518
83,2.375007879441434,1.9136223856196324
84,2.355792544843185,1.886486933955298
85,2.3374557031750225,1.8597631749654744
86,2.319967944773399,1.833444691622618
87,2.3033007761224122,1.807525163778041
88,2.2874265920098225,1.7819983671686885
89,2.272318648496215,1.756858172369892
90,2.257951036678221,1.732098543704227
91,2.2442986572264165,1.7077135381152244
92,2.2313371956783854,1.683697304013467
93,2.2190430984673766,1.6600440801015621
94,2.2073935496670787,1.6367481941835844
95,2.1963664484331553,1.613804061963761
96,2.185940387122395,1.591206185838536
97,2.176094630070603,1.5689491536855085
98,2.1668090930106536,1.5470276376522658
99,2.1580643231124355,1.5254363929476669
100,2.1498414796268195,1.5041702566377497
101,2.142122315116128,1.4832241464481146
102,2.134889157253969,1.4625930595743313
103,2.128124891177732,1.4422720715016888
104,2.121812942377414,1.422256334835372
105,2.115937260104884,1.4025410781419854
106,2.110482301288078,1.383121604803165
107,2.1054330149350484,1.3639932918818967
108,2.100774827013195,1.3451515890020356
109,2.096493625789389,1.326592017241415
110,2.0925757476171243,1.3083101680388556
111,2.0885116013942144,1.2904364526398544
112,2.0851614639867373,1.2726718731509459
113,2.082228357007814,1.255174655533767
