iteration,cost,grad_norm
1,22.90899895278027,6.768899312706648
2,22.6846042701528,6.870857723887587
3,22.467253468911323,7.052054399047274
4,22.142868703598843,7.159789810422263
5,21.746919687012017,7.206542314506744
6,21.310278231480382,7.2124149954880306
7,20.852430335834367,7.189873088875058
8,20.38552130772062,7.146661464246836
9,19.917229616405482,7.088240835232452
10,19.452431768710536,7.018787311013081
11,18.994200360598107,6.941553682082019
12,18.544432426505377,6.859041022805238
13,18.104256500955476,6.773130591986828
14,17.67429945160592,6.685206519205568
15,17.25486193989509,6.5962673143959
16,16.846033752898038,6.507020995117124
17,16.447769496907334,6.417961852036916
18,16.059938189069978,6.329429833390965
19,15.68235568984135,6.241655063695216
20,15.314117571324886,6.155657214320212
21,14.956210110919903,6.069589300881734
22,14.608004027845041,5.98461716167206
23,14.269140267173904,5.900855234122451
24,13.939340766727268,5.818278378561716
25,13.618353780004396,5.736861142331406
26,13.305938310984315,5.656586890004439
27,13.001859950185777,5.577442840931164
28,12.705889947290865,5.499416950018499
29,12.417805121609621,5.4224967758781535
30,12.137387927536901,5.3466692504286275
31,11.86442649932657,5.271920756830621
32,11.598714644233203,5.198237280326383
33,11.34005179018044,5.12560455362501
34,11.088242900474,5.054008176452626
35,10.843098366580477,4.9834337079121696
36,10.604341448575488,4.914337904769085
37,10.371887846970758,4.845978091335841
38,10.145583233052285,4.778414757728406
39,9.925257625441509,4.711738765169561
40,9.710741634178582,4.64599237996701
41,9.501870759299347,4.5811856001898015
42,9.298486142427967,4.517312832202178
43,9.100434371540567,4.45436189718555
44,8.9075671038368,4.392318252444376
45,8.719740709255134,4.331166845683578
46,8.536815973312995,4.270892870314911
47,8.358657854981063,4.211482024891516
48,8.185135287215788,4.152920557843887
49,8.01612100876101,4.095195227787655
50,7.851491418503722,4.038293238489552
51,7.691126446123112,3.9822021737466753
52,7.534909434652225,3.926909941503721
53,7.38272703192505,3.872404729315086
54,7.234469088829084,3.818674970271578
55,7.090028562936926,3.765709317525573
56,6.9493014265368505,3.713496625453105
57,6.8121865783852655,3.662025935743789
58,6.678585758708296,3.6112864670554874
59,6.5484034671172076,3.5612676072011142
60,6.421546883194398,3.511958907111131
61,6.2979257895683824,3.4633500760303852
62,6.177452497337429,3.415430977568521
63,6.060338113645898,3.368802977459326
64,5.946790294896478,3.322794322453979
65,5.83601537288424,3.2761278836752292
66,5.727954354841723,3.230843258873185
67,5.622156625245998,3.186135883504065
68,5.519558186058251,3.1426036221758835
69,5.41906218042398,3.099349613480283
70,5.32113992566688,3.0567152515677756
71,5.225677982509978,3.0145124821018845
