iteration,cost,grad_norm
1,9.662181848461344,4.395948554853968
2,9.864126529037772,4.310333701882258
3,9.891537100462111,4.224370091309417
4,9.770630700589706,4.172196859506743
5,9.602195934076134,4.121246482916891
6,9.422416803302848,4.068083457761306
7,9.24239216169495,4.014121113389753
8,9.06540512204372,3.960319806021771
9,8.892378139127501,3.907072081974236
10,8.723516977095784,3.8545126182064346
11,8.559277276279861,3.8029267853451634
12,8.399660570278565,3.7522204615828234
13,8.243248926976502,3.7016715758300625
14,8.090511470654409,3.651886352524524
15,7.941490568886652,3.60287822591625
16,7.796123734204989,3.554603058889226
17,7.654323512655457,3.5070297414834846
18,7.515997780554174,3.4601389760168435
19,7.381055021326859,3.413917193117979
20,7.249405705775515,3.368353219990448
21,7.1209626285865975,3.3234368698257235
22,6.995640956398835,3.279158401766292
23,6.87335819440088,3.235508323797959
24,6.754034130152346,3.1924773220361167
25,6.637590771799388,3.150056234919302
26,6.523952285828891,3.108236043020396
27,6.413044935914149,3.0670078642270595
28,6.3047970233050865,3.02636295076484
29,6.199516736170202,2.9865104071003286
30,6.096475023212074,2.946952825024588
31,5.996549448795211,2.9083859865785793
32,5.8984476502791265,2.8698619775159253
33,5.8032397315957995,2.832323700511477
34,5.709730293758444,2.794851678824458
35,5.618284132430701,2.7579452710508336
36,5.529645459626311,2.7220315812480096
37,5.44289861037743,2.6863161675346254
38,5.358142507147775,2.651086824566499
39,5.275358261152619,2.6163629186991884
40,5.194502455720408,2.5821326685651247
41,5.1155271987443935,2.5483849859545935
42,5.038384565841655,2.5151110980060705
43,4.963027606483079,2.4823034211765136
44,4.889104166678427,2.449773669080524
45,4.817113165613172,2.417939813881754
46,4.746526853368608,2.386353078408829
47,4.677796498769019,2.355421848494821
48,4.610986368065612,2.325068550765902
49,4.545772766295441,2.2950355483736677
50,4.4820598415547295,2.265367542876851
51,4.419524271422444,2.235933757558842
52,4.3580628221340145,2.206789316294719
53,4.297896350511284,2.17813008593197
54,4.239623314312787,2.1502890380316515
55,4.182768595710327,2.1227164196496084
56,4.126692939286016,2.09514861233759
57,4.0717380942490955,2.068021771027208
58,4.018510045539747,2.0416878317025624
59,3.966059304097386,2.0153122976008113
60,3.9146625867810356,1.9893226415419833
61,3.8643695025389384,1.9637350163300573
62,3.815432204946468,1.9386947569065205
63,3.7678754821322493,1.914111869426345
64,3.7209468082142476,1.8894796281975068
65,3.6754268192238198,1.8655501384256747
