iteration,cost,grad_norm
1,10.686095830181905,4.623006777019023
2,10.474506176297593,4.576776709248833
3,10.26974598691882,4.527795056841405
4,10.063191950957803,4.527629099520602
5,9.858987965758928,4.494430730633589
6,9.662303631708886,4.440878279133277
7,9.473231754884086,4.378668728046027
8,9.290837694833286,4.313464664448426
9,9.114296586856922,4.247566836516116
10,8.943055188377446,4.181845787489524
11,8.776779754339563,4.116620050661608
12,8.615281793483698,4.052003476038216
13,8.458472249343183,3.9880053024613566
14,8.306308429817772,3.9246170494127575
15,8.158732400274516,3.8619199647059577
16,8.01571029103883,3.7999215120974594
17,7.877210924048905,3.738622725127779
18,7.74319701166227,3.6780282425427173
19,7.613621697527184,3.6181462193568734
20,7.488427621198079,3.558987043358092
21,7.367547258800174,3.5005622228665945
22,7.250903909192959,3.442883531733805
23,7.1384129753958625,3.3859623574806452
24,7.0299833379980186,3.329809212384057
25,6.925518702625517,3.27443338185328
26,6.824918855902469,3.2198426895354775
27,6.7280807970889125,3.1660433598478703
28,6.634899732958415,3.113039959400454
29,6.545269935857674,3.0608354000737004
30,6.459085472062638,3.0094309883773382
31,6.376228749849158,2.9587983788875234
32,6.29660358657929,2.908971380524891
33,6.220080122041377,2.859894350245524
34,6.146579133803262,2.8116284316236917
35,6.075973739350825,2.7641171282465584
36,6.008194221179349,2.7174128145820906
37,5.943153044827195,2.671505745418771
38,5.880718723786851,2.6263316512043025
39,5.820813469541563,2.5819170262854025
40,5.76335263050758,2.5382567985521365
41,5.7082519361517985,2.495341608987491
42,5.655429154844137,2.453161594006881
43,5.604804465820499,2.411706713991647
44,5.5563005207035925,2.3709667425896606
45,5.509842423835237,2.330931282805001
46,5.465384321190589,2.2916086038801016
47,5.422833056576177,2.252963057365461
48,5.382143842318829,2.2150023551111033
49,5.343225531098955,2.177694178528625
50,5.30597968598956,2.141012945534368
51,5.270340970304339,2.1049581101122907
52,5.236252311477739,2.0695263778738853
53,5.2036896031207895,2.0347259973219414
54,5.17263597060284,2.000558543947678
55,5.14304426726755,1.9670060517265147
56,5.114793752553878,1.9340222139660443
57,5.087824125557081,1.90160493360868
58,5.062153029274246,1.8697754730304637
59,5.0377469839781295,1.8385198435237722
60,5.014490158409333,1.8077969789231436
61,4.992396421351408,1.7776261181120256
62,4.971434738835578,1.7479961749851314
63,4.9515637894250775,1.7188938959248843
64,4.932704275255338,1.6902965868384439
65,4.914774577949997,1.662187982988684
66,4.897805037361649,1.6345842236352173
67,4.8817003608991865,1.6074565903634148
68,4.866420025457672,1.5808013886876624
69,4.852005588886666,1.5546298343954594
70,4.838402430374903,1.5289225305688368
71,4.8256119448624375,1.5036779101099054
72,4.813608317632196,1.4788855698651129
73,4.802359930550766,1.4545352773110227
74,4.791834901547602,1.430617803126179
75,4.7820024773244025,1.4071246773205612
76,4.772833319706162,1.3840479534494803
77,4.764299496814207,1.3613800636086435
78,4.7563744012002624,1.3391137301940415
79,4.749032656547267,1.3172419083736067
80,4.7422107480123215,1.2957535460629388
81,4.735920075003257,1.2746476273051446
82,4.730107721741758,1.2539141475337954
83,4.7247883577335354,1.2335508704948035
84,4.719910585808674,1.2135483499927873
85,4.715490193878465,1.1939035114258694
86,4.711515811968568,1.1746097133145446
87,4.707969715310252,1.1556602798483524
88,4.704833220904203,1.137048854179683
89,4.7020095154803405,1.1187673188827314
90,4.699550588971046,1.1008130988238358
91,4.697456387238983,1.083180141180149
92,4.695713957993057,1.0658623709678332
93,4.694307612057411,1.048853992955913
94,4.69318262498467,1.0321500361548268
95,4.692358360041355,1.0157447227464704
96,4.69175163515836,0.9996349881386333
97,4.691418476995389,0.9838133318391517
98,4.691285920810811,0.9682777948713549
99,4.6913750132061915,0.9530214921289203
100,4.691684153862114,0.9380392415421153
101,4.692243253820278,0.9233236240822705
102,4.692972927190089,0.9088758120354088
103,4.693928142638505,0.8946847724228588
104,4.695074278627699,0.8807490587290915
105,4.696434266927376,0.8670606604152031
106,4.698003294338223,0.8536152725410708
107,4.699770167205655,0.8404090665522947
108,4.701685610237885,0.8274427493560037
109,4.703771141913797,0.8147070706269953
110,4.706023813754747,0.8021977837326287
111,4.708398301782806,0.789916601408927
112,4.710917654219806,0.777853669861841
113,4.713544210852319,0.7660106707309857
114,4.716302720899245,0.7543775093096763
115,4.7191923602458115,0.742950450756689
116,4.722170421471098,0.7317328900320914
117,4.725260738019035,0.7207140102844608
118,4.7284629848322455,0.7098901444334763
119,4.731771044367152,0.6992584705725715
120,4.735142667621269,0.6888232929483181
121,4.738602105788631,0.6785728100772901
122,4.742115718126891,0.6685110134347289
123,4.745675871406197,0.6586335340380584
124,4.749313666627754,0.6489281901131713
125,4.7529639231796565,0.6394085788002273
126,4.756682252352938,0.6300531224395092
127,4.760476792212838,0.6208586926835057
128,4.764343881534424,0.6118241372148491
129,4.768244060912227,0.602956766415747
130,4.772168501855263,0.5942522757311618
131,4.776146914752685,0.5856973708168424
132,4.780181781794511,0.5772899234027833
133,4.7842366374560665,0.5690382459090637
134,4.788334999181997,0.5609291268848804
135,4.792446620219052,0.5529698032759528
136,4.7965961288268995,0.5451470017391518
137,4.8007228452031345,0.5374785253902917
138,4.804879288224243,0.5299387477957228
139,4.809074108281006,0.5225251319664266
140,4.813274257474328,0.5152480023219984
141,4.817502642826276,0.5080938653911131
142,4.821730659257125,0.5010715194288899
143,4.8259526106297095,0.49417740114205627
144,4.830196830119219,0.4873971884873332
145,4.834436838695656,0.48074076232179686
