iteration,cost,grad_norm
1,0.4511765101044603,0.9499226390653718
2,0.4635455520897116,0.940423412674718
3,0.5911556687834436,0.9137857740461112
4,0.6824736948133407,0.8404586326250317
5,0.7497551975488811,0.7899646371135391
6,0.8059407180015601,0.7474600438154314
7,0.8557280359214267,0.7074572645403858
8,0.9006340690114998,0.6691722791835079
9,0.9412493233802177,0.6330382735897182
10,0.9779510733388608,0.5996329473220137
11,1.0110918377733653,0.5693934596497541
12,1.0410312489784845,0.5425659852079893
13,1.0680852098978262,0.5193186137684984
14,1.0925492158136332,0.49965773424373305
15,1.1148257528661623,0.48318119051871494
16,1.1352285768089176,0.4696370696664844
17,1.1540241898402792,0.45875468568741556
18,1.17144389799086,0.4502382760668237
19,1.187688697449028,0.4437848289172284
20,1.2029325342567088,0.4391000927352231
21,1.2173252153547673,0.43590940784512744
22,1.2309951871455476,0.4339639627349337
23,1.2440521630874377,0.4330435582767115
24,1.2565895538690424,0.43295688466751703
25,1.2686866700994615,0.43354015782497385
26,1.2804106873080026,0.4346547882982567
27,1.291818377749219,0.4361845844690517
28,1.302957622653191,0.4380328381445185
29,1.3138687234627806,0.44011951458690574
30,1.3245855326191567,0.4423786735635985
31,1.3350829518440086,0.44486143909091364
32,1.3454305815812335,0.44739126210861213
33,1.35555240402749,0.4501333271272899
34,1.3655595792367181,0.4528096029360304
35,1.3753813470128395,0.45559623099374735
36,1.385125655236397,0.4582455389368961
37,1.3948239035446623,0.46075167560591385
38,1.40437640643157,0.46333012315432126
39,1.413829865598067,0.465831162445036
40,1.4232015179899005,0.4682321481445814
41,1.432500589544092,0.4705277602694532
42,1.441733446058232,0.47271466277174434
43,1.4509049844694633,0.4747902263669547
44,1.4600191035923737,0.47675265486896284
45,1.4690789262491852,0.4786009978620117
46,1.4781406780280606,0.48024874944305107
47,1.4871579683396532,0.48181029931944475
48,1.4961758994291519,0.4831997667828164
49,1.505145211920545,0.4845211397909542
50,1.5140024605668638,0.48585129214300393
51,1.52274397860456,0.487146285726944
52,1.5313773574668816,0.4883747721920977
53,1.539963012977498,0.4894432615637694
54,1.5485667160579335,0.49028804043669777
55,1.557196788053412,0.4909483871796441
56,1.5657371350992768,0.49162649566139044
57,1.5741717575837444,0.4922845320858055
58,1.5826070187460293,0.49274517360820497
59,1.591061979065172,0.49303162192705957
60,1.5994247043136838,0.4933385412673178
61,1.6077831893038674,0.4934903139666958
62,1.6161524702190613,0.4934971958852085
63,1.6245293872305941,0.4933854534137434
64,1.6328528281005878,0.4932510534061179
65,1.6410583699642352,0.4931540096790202
66,1.6492433449580899,0.49291885181821193
67,1.65732130031865,0.4927010984114089
68,1.6652837386646215,0.492472395975314
69,1.673235847250321,0.492077068574245
70,1.681145068981186,0.4916079230673435
71,1.6890549204381053,0.4910072441921788
72,1.6969693329447804,0.4902943051025904
73,1.7048828305866321,0.48949026556892455
74,1.7127883724318163,0.4886101149269323
75,1.7206793397789237,0.4876641750034055
76,1.728549958340028,0.48665980207661896
77,1.7363953042593985,0.485602420324911
78,1.7442112092723248,0.4844961227693912
79,1.7519941521388147,0.48334404691353017
80,1.7596906653370525,0.4822136085443122
81,1.7673429728566328,0.48102484892467795
82,1.7749101087171373,0.4798401252397438
83,1.7824361318503201,0.4785872150297272
84,1.7898807042044103,0.4773314850277236
85,1.7972870458143122,0.47600468059390316
86,1.804663288050899,0.4746116962566084
87,1.8120087697273397,0.47316327443549905
88,1.8193208931720695,0.47166729482804004
89,1.8265009019711909,0.4702478132989806
90,1.8336316272193864,0.46875914441618716
91,1.8407313679080544,0.46719976767203963
92,1.8478019352827828,0.46558322660700935
93,1.854841172554048,0.46391985708221056
94,1.861799721749088,0.4622729299998515
95,1.8687163349673546,0.4605760718886121
96,1.8755074163866143,0.458940365131336
97,1.882253932076278,0.45723554842975295
98,1.8888840469026138,0.4555705222681508
99,1.8954361312621848,0.4538732963049175
100,1.901921395703577,0.4521392219008875
101,1.908387086248285,0.45032117071154615
102,1.914752967617205,0.44853844152528927
103,1.9210940963779193,0.44667761819115565
104,1.9273815109170385,0.44479668619224827
105,1.9336520240319124,0.44284991159835485
106,1.9399100832125877,0.440848312130957
107,1.946152429616769,0.4388053389236654
