iteration,cost,grad_norm
1,13.369176836136104,5.170914200822927
2,13.264865828710814,5.328717964107095
3,13.197688011809248,5.5104497142469135
4,13.056773431683709,5.637661593914784
5,12.8958962636229,5.690025734575131
6,12.715911348293043,5.7139145872694606
7,12.518620328067065,5.72289615200154
8,12.306556673854642,5.721094735356523
9,12.082526718332643,5.710164422571647
10,11.84927204673481,5.691204097704684
11,11.609288037112824,5.66520370188978
12,11.364752169695734,5.633104766749301
13,11.117515195644378,5.595782608911948
14,10.869123422938694,5.554027108352896
15,10.620853630587339,5.508535085665545
16,10.373750805594092,5.459912162627366
17,10.128050424791285,5.409330655477621
18,9.884830040963497,5.356566183511444
19,9.645392959357068,5.301379459296642
20,9.4091447105642,5.245293938232508
21,9.177438442762103,5.187446213673891
22,8.949505985407322,5.129214376420769
23,8.725921785505612,5.070213521585733
24,8.507598408379177,5.010091054477902
25,8.294231111719073,4.949566834319909
26,8.085059052906805,4.889410459336402
27,7.881215091956071,4.828597008082884
28,7.681717294291412,4.768281469761143
29,7.48692941515269,4.7079906873398905
30,7.296922732112711,4.647806086044241
31,7.112295161436312,4.587358512442629
32,6.932589210943955,4.527228721490799
33,6.756988899115166,4.468021260651625
34,6.586401507424718,4.408731847788538
35,6.420456749793478,4.349875523674774
36,6.2583971070855196,4.292023884015401
37,6.101065403936493,4.234209851463253
38,5.9475537167424015,4.177386855618869
39,5.79859816291097,4.120668503740844
40,5.653831579810313,4.064528582747517
41,5.513070018297315,4.0090351390890655
42,5.37568455287592,3.9546284674572303
43,5.24240899633334,3.9003936730972284
44,5.112445599132161,3.84720518778831
45,4.985977166619697,3.7945946904833687
46,4.863418519652955,3.742204988261018
47,4.744403521019787,3.690481339240991
48,4.628751689506126,3.6394649717796654
49,4.5159188601326345,3.589542418758047
50,4.406514267105815,3.5398537541164434
51,4.300260181216232,3.4908014950827293
52,4.19661757504222,3.4428246363792128
53,4.096139600947168,3.3950895858322
54,3.9985645152673936,3.3479839594000667
55,3.903755268877145,3.3015499476147916
56,3.8116155280653277,3.2557754291803276
57,3.7217172402726573,3.211012591484543
58,3.6345637712844665,3.1664773429186757
59,3.5499300964518397,3.122538863079034
60,3.467697667573701,3.079237727363151
61,3.387782656670189,3.036561955162257
62,3.310113925638582,2.994496930600767
63,3.234625934011846,2.953031082286418
64,3.161256318975531,2.9121548857957564
65,3.089661565741128,2.8721968023771285
66,3.020256374219229,2.83243762876433
67,2.9528587320683006,2.7932178524647004
68,2.8873731164914704,2.7545744373670193
69,2.823732185568253,2.7164957757147317
70,2.761628494987876,2.679288559919447
71,2.701195076834824,2.6425399875664595
72,2.642658757406121,2.6059807677969453
73,2.585832525989013,2.5699451799548014
74,2.53062401374311,2.534457969087455
75,2.47697189927545,2.4995006878784793
76,2.424826161378698,2.4650562748954514
77,2.374141642550856,2.43111233892851
78,2.3246706690665873,2.3979542324765655
79,2.2765243209332984,2.3652040953992213
80,2.22987852358197,2.3326553566317094
81,2.1845875993917447,2.3005821674007496
82,2.1405803676079285,2.268995903461107
83,2.097809623155895,2.237875637924231
84,2.0562366114675115,2.2072046420760563
85,2.0158260711157188,2.1769717911277966
86,1.9765445834160276,2.147169050967321
87,1.9383599924046087,2.117789781974378
88,1.9012411827897742,2.0888279205052513
89,1.8651579817266875,2.06027763321493
90,1.83008110514358,2.0321331843664385
91,1.7959821209959277,2.004388891017894
92,1.7628334195259956,1.9770391121033182
93,1.7306081868332637,1.950078249482044
94,1.69928038031241,1.923500752473486
95,1.6688247053544893,1.8973011227908279
96,1.6392165930319285,1.8714739188768135
97,1.6103025011565932,1.8462577115508036
98,1.5822753423814309,1.8211324175230335
99,1.555055369940137,1.7963451107998705
100,1.5286021246905839,1.7719230299303
101,1.5028879190777482,1.7478582394689006
102,1.4778896918327513,1.7241410700140394
103,1.4535863874701558,1.7007639342514875
104,1.4299580640622702,1.6777206592976488
105,1.4069855644101557,1.6550057538939176
106,1.3846503796147682,1.632614038243155
107,1.3629345822576369,1.6105404963585956
108,1.341820786793238,1.5887802266377786
109,1.3212921217478188,1.5673284284675915
110,1.3013322077431542,1.546180399331156
111,1.2819251388100263,1.5253315334621282
112,1.2630554657943494,1.5047773196167187
113,1.2447081812212657,1.4845133377720818
114,1.2268687052435285,1.464535255151576
115,1.2095228724356502,1.4448388220090589
116,1.1926569192727943,1.4254198674873217
117,1.1762574721816328,1.4062742957399548
118,1.1603115360821736,1.3873980824093808
119,1.1448064833612135,1.3687872714895004
120,1.129730043233241,1.3504379725627784
121,1.115070291455281,1.3323463583808193
122,1.100815640369824,1.3145086627483105
123,1.0869548292554496,1.296921178668011
124,1.0734769149686911,1.279580256706275
125,1.060371262863549,1.2624823035423935
126,1.0476275379771292,1.2456237806696429
127,1.0352356964714007,1.2290012032206739
128,1.0231859773221859,1.2126111388943022
129,1.0114688942473231,1.1964502069647656
