iteration,cost,grad_norm
1,9.067814391355602,4.258594695754834
2,9.31357143756404,4.216008748797286
3,9.787309033530883,4.3872901184593935
4,10.120708511883175,4.6026113299270754
5,10.269718156625782,4.79068976377248
6,10.271925861797076,4.927934436439019
7,9.516365972181449,5.013134983104386
8,9.504409339695012,4.819019772574836
9,10.477984438058815,4.702179435096023
10,10.889667060944443,4.838705855724653
11,10.948786467122845,4.953014078178718
12,10.843875300531186,5.009133628190578
13,10.658738890594872,5.021678080540189
14,10.431245514785195,5.006260962623366
15,10.180314773971492,4.972939115625784
16,9.91659639299005,4.927636870347072
17,9.646704750746915,4.873940787269376
18,9.37501672666474,4.814191396196551
19,9.104525458057934,4.750041478765133
20,8.837301940873335,4.682727606761696
21,8.57477514948624,4.613205632190215
22,8.317916620241235,4.542224849252988
23,8.068399429184028,4.469700985380719
24,7.825952039442477,4.396737859555251
25,7.58950258048197,4.324432760155224
26,7.360826000393595,4.251874943147109
27,7.1383702321979925,4.180316295706048
28,6.9237052189745745,4.108852633914711
29,6.716194126946603,4.03809572980529
30,6.514472794824684,3.968780573182214
31,6.319011330246071,3.9004531906504027
32,6.130980617159225,3.8324009005749016
33,5.948566824887823,3.765782176416868
34,5.77302733961722,3.699686133689159
35,5.603659406645265,3.6345927013719552
36,5.4400939245444935,3.57058695882771
37,5.281195032690862,3.508141524521471
38,5.127375267054539,3.446749923165994
39,4.979611715849947,3.3857340518249646
40,4.836359399302168,3.3261170859976437
41,4.697815854677526,3.2675581113981127
42,4.564800252681056,3.209424297343805
43,4.435874778290043,3.1526745774499276
44,4.3119704634691995,3.096478174768699
45,4.191834654953649,3.041647740693091
46,4.07566571661771,2.9878115658448943
47,3.9634804454697603,2.934829007389703
48,3.8558738410670412,2.8822241315289987
49,3.7516276385266307,2.8309042328155023
50,3.651492063975496,2.780098571292576
51,3.5550124231865263,2.730169204687815
52,3.461398460935351,2.68153996825979
53,3.370878812512778,2.633785622957935
54,3.283495713346559,2.586765303084228
55,3.1997241840357327,2.5400504906292842
56,3.118612355740853,2.4944853822986177
57,3.0402606220979127,2.4497751569178994
58,2.9651340051677413,2.4053899709240705
59,2.8923999238908,2.3621114466444175
60,2.8221553479324415,2.319644277060278
61,2.7543996441845273,2.277867484320428
62,2.689081691462148,2.2367581203875173
63,2.6265152656148283,2.195940407436163
64,2.5659858157933826,2.1561718840844644
65,2.5075611661321764,2.117170939794709
66,2.451235547981703,2.0788160875835775
67,2.396964206541294,2.0410803873597874
68,2.3446869096166854,2.0039631026634637
69,2.294338865319567,1.967464938772498
70,2.2458551436647425,1.9315828922613143
71,2.19944609719042,1.895964491067711
72,2.154595655287319,1.8612937902178899
73,2.1113482633786993,1.8273055104506961
74,2.0696962929325076,1.7938846095742131
75,2.029604507279608,1.7610048833058407
76,1.991243699232304,1.7283366068365364
77,1.954400087919447,1.69625561067461
78,1.9187794977822399,1.6650902516656478
79,1.884448085436616,1.634516006542902
80,1.8514107016081491,1.604420748548771
81,1.8196421704986105,1.5747919202083789
82,1.7891055684577157,1.5456393646700308
83,1.759760393146152,1.5169706960488056
84,1.7317076056858287,1.488486330758423
85,1.7048247846186766,1.4604194322580992
86,1.6788912011798074,1.4331974885320458
87,1.6539356312049078,1.406542160632691
88,1.6299548708989173,1.380337373911924
89,1.606928497539307,1.3545576410621487
90,1.5848289347051203,1.3292026458572967
91,1.5636262500174376,1.3042740113546603
92,1.5432901879133767,1.2797704478888237
93,1.5237909784706052,1.2556880775647523
94,1.5050996393223026,1.2320214980277702
95,1.4871880742879087,1.208764561438736
96,1.470029092211272,1.185910814688963
97,1.4535963952590616,1.163453721459475
98,1.437864556088405,1.1413867672211369
99,1.4228089914430089,1.1197035066341825
100,1.4084059350695288,1.0983975839230489
101,1.3946324110225772,1.0774627409152069
102,1.3814662077233482,1.0568928195401521
103,1.368909453546778,1.036435223284779
104,1.3568998632678955,1.016577295318033
105,1.3454280705002184,0.9971303679572565
106,1.3344793928204348,0.9780134376896017
107,1.3240369525286235,0.9592090826678821
108,1.314083297043824,0.940717854628342
109,1.3046011055358022,0.9225416087444375
110,1.2955734702228556,0.9046799087556151
111,1.2869839960063318,0.8871302326496353
112,1.2788168259218442,0.8698887700303591
113,1.271056637631128,0.852951034686972
114,1.2636886294291327,0.8363122306700437
115,1.256698503070113,0.8199674504385239
116,1.2500724461580701,0.803911777126445
117,1.2437971150400078,0.7881403358131709
118,1.2378596184551829,0.7726483184116898
119,1.2322475019529762,0.7574309950042153
120,1.226948733020731,0.7424837182133988
121,1.2219516868517906,0.7278019240087412
122,1.2172451326913771,0.7133811307269707
123,1.2128182207091056,0.6992169372503116
124,1.2086604693569762,0.6853050208465524
125,1.2047617531797201,0.6716411349371125
126,1.2011122910503718,0.6582211069282995
127,1.197702634808429,0.6450408361681389
128,1.1945236582812497,0.6320962920509448
129,1.1915665466718006,0.6193835122702489
130,1.188822786297715,0.6068986012099012
131,1.1862841546680518,0.5946377284584994
132,1.1839427108852447,0.582597127431105
133,1.1817907863606099,0.5707730940828194
134,1.1798209758325087,0.5591619857002991
135,1.178026128676845,0.5477602197591315
136,1.1763993405000979,0.5365642728368504
137,1.174933945005519,0.5255706795731123
138,1.1736235061235196,0.5147760316700812
139,1.1724618103976239,0.5041769769273885
140,1.1714428596176862,0.4937702183071285
141,1.1705608636923648,0.48355251302524993
142,1.1698102337531218,0.4735206716664383
143,1.1691855754822913,0.4636715573201708
144,1.1686816826579927,0.454002084736095
145,1.1682935309089122,0.44450921949724986
146,1.1680162716722031,0.4351899772099476
147,1.167845226347972,0.42604142270935835
148,1.1677031459070752,0.4169092497453542
149,1.167703874783391,0.40809372983721454
150,1.1678175595322307,0.39947962193954634
151,1.1680274410483271,0.3910179556676567
152,1.1683244608241274,0.38269884046489283
153,1.1687030196108799,0.3745234062796865
154,1.1691589445213988,0.3664935604515294
155,1.1696886500354857,0.35860978465190424
156,1.170288816393422,0.35087126534971
157,1.1709562727708578,0.3432763857982916
158,1.1716879573686607,0.3358231033272195
159,1.1724809050248033,0.3285091746743004
160,1.1733322439369036,0.3213322779469324
161,1.1738270900785177,0.3141617367894625
162,1.174149171553744,0.3072498922518001
163,1.1750033636787123,0.3002823285731567
164,1.1759078413018067,0.29357311580183554
165,1.1769405013017626,0.287166791497037
166,1.1780527063561597,0.28090167537127414
167,1.1792205254235564,0.2747257836491736
168,1.1804328353028006,0.2686348146374639
169,1.181684058699897,0.2626356590753705
170,1.1828922032743567,0.2566160205505212
171,1.1841831742611175,0.2508175579679248
172,1.1854487498623922,0.2450363142939948
173,1.186725958394987,0.23937012383817893
174,1.1880269453667909,0.23383004180875436
175,1.1893546001213369,0.22840851836796935
176,1.190708482068708,0.2230971212283212
177,1.1921611797622833,0.21798886659379557
178,1.1936639197515164,0.212977459192568
179,1.1951945146632166,0.20803475689460246
180,1.1967439520936933,0.2031645552426006
181,1.198231484778883,0.19827201184132293
182,1.1997083710952148,0.19348194288885728
183,1.2012652933710233,0.18890071658854027
184,1.2028617423908217,0.1844279118633061
185,1.2044786043690419,0.18002992351765504
186,1.206107930216985,0.17570428246012249
187,1.2076708056864218,0.17135911247674795
188,1.209289384892797,0.16719084976476184
189,1.2109356415387666,0.1631292618180199
190,1.2125955642817052,0.15914507198870456
191,1.2142631222927531,0.155233053553937
192,1.2158615660381753,0.15130412042985808
193,1.217440673385294,0.14746359865807718
194,1.2190180024703834,0.1437237314295668
195,1.2206685757816174,0.14015545578762947
196,1.222349147612086,0.13666862886569725
197,1.2239672341852694,0.13315018848408877
198,1.225633940438585,0.1297728042113675
199,1.2273201470863007,0.1264780307179924
200,1.2290119367781551,0.12324376980232492
201,1.23070366818444,0.12006789912228953
202,1.2323932187143023,0.11695300396571794
203,1.2340797864940172,0.11390123831159511
204,1.235763007816001,0.11091350284931051
